Unnamed: 0,Bug ID,Product,Component,Status,Resolution,Summary,Average_Cos_Similarity_Score,Changed,Description,Duplicate_Bug_Ids
6394,540528.0,Platform,UI,CLOSED,DUPLICATE,"[Java 11] 60 org.eclipse.e4.ui.tests fail with ""Mockito cannot mock this class"" error",0.06930371726805991,27-10-2018 04:05,on java   sdk builds page we see following errors  all coming due the breaking jdk changes and  old  mockito we are using   this is most likely decribed in    and     looks like   issue was fixed in       version of mockito    we are still on        and orbit also has       also       version claim to have better java   support    example stack   mockito cannot mock this class  class org eclipse   core services log logger  mockito can only mock non private   non final classes  if you re not sure why you re getting this error  please report to the mailing list  java     jvm vendor name   oracle corporation jvm vendor version       jvm name   openjdk   bit server vm jvm version       jvm info   mixed mode os name   linux os version                   underlying exception   java lang unsupportedoperationexception  cannot define class using reflection   org mockito exceptions base mockitoexception   mockito cannot mock this class  class org eclipse   core services log logger    mockito can only mock non private   non final classes   if you re not sure why you re getting this error  please report to the mailing list     java      jvm vendor name   oracle corporation  jvm vendor version        jvm name   openjdk   bit server vm  jvm version        jvm info   mixed mode  os name   linux  os version                      underlying exception   java lang unsupportedoperationexception  cannot define class using reflection  at org eclipse   ui tests workbench modelassemblerfragmentorderingtests setup   at java base jdk internal reflect nativemethodaccessorimpl     at java base jdk internal reflect nativemethodaccessorimpl invoke   at java base jdk internal reflect delegatingmethodaccessorimpl invoke   at java base java lang reflect method invoke   at org junit runners model frameworkmethod   runreflectivecall   at org junit internal runners model reflectivecallable run   at org junit runners model frameworkmethod invokeexplosively   at org junit internal runners statements runbefores evaluate   at org junit runners parentrunner runleaf   at org junit runners   runchild   at org junit runners   runchild   at org junit runners parentrunner   run   at org junit runners parentrunner   schedule   at org junit runners parentrunner runchildren   at org junit runners parentrunner access     at org junit runners parentrunner   evaluate   at org junit runners parentrunner run   at org junit runners suite runchild   at org junit runners suite runchild   at org junit runners parentrunner   run   at org junit runners parentrunner   schedule   at org junit runners parentrunner runchildren   at org junit runners parentrunner access     at org junit runners parentrunner   evaluate   at org junit runners parentrunner run   at org junit runner junitcore run   at org junit runner junitcore run   at org junit vintage engine execution runnerexecutor execute   at java base java util stream foreachops foreachop ofref accept   at java base java util stream referencepipeline     accept   at java base java util iterator foreachremaining   at java base java util spliterators iteratorspliterator foreachremaining   at java base java util stream abstractpipeline copyinto   at java base java util stream abstractpipeline wrapandcopyinto   at java base java util stream foreachops foreachop evaluatesequential   at java base java util stream foreachops foreachop ofref evaluatesequential   at java base java util stream abstractpipeline evaluate   at java base java util stream referencepipeline foreach   at org junit vintage engine vintagetestengine executeallchildren   at org junit vintage engine vintagetestengine execute   at org junit platform launcher core defaultlauncher execute   at org junit platform launcher core defaultlauncher lambda execute     at org junit platform launcher core defaultlauncher withinterceptedstreams   at org junit platform launcher core defaultlauncher execute   at org junit platform launcher core defaultlauncher execute   at org eclipse test eclipsetestrunner runtests   at org eclipse test eclipsetestrunner run   at org eclipse test coretestapplication runtests   at org eclipse test coretestapplication run   at java base jdk internal reflect nativemethodaccessorimpl     at java base jdk internal reflect nativemethodaccessorimpl invoke   at java base jdk internal reflect delegatingmethodaccessorimpl invoke   at java base java lang reflect method invoke   at org eclipse equinox internal app eclipseappcontainer callmethodwithexception   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at java base jdk internal reflect nativemethodaccessorimpl     at java base jdk internal reflect nativemethodaccessorimpl invoke   at java base jdk internal reflect delegatingmethodaccessorimpl invoke   at java base java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main   at org eclipse core launcher main main   caused by  java lang unsupportedoperationexception  cannot define class using reflection  at net bytebuddy dynamic loading classinjector usingreflection dispatcher unavailable defineclass   at net bytebuddy dynamic loading classinjector usingreflection inject   at net bytebuddy dynamic loading classloadingstrategy default injectiondispatcher load   at net bytebuddy dynamic typeresolutionstrategy passive initialize   at net bytebuddy dynamic dynamictype default unloaded load   at org mockito internal creation bytebuddy subclassbytecodegenerator mockclass   at org mockito internal creation bytebuddy typecachingbytecodegenerator   call   at org mockito internal creation bytebuddy typecachingbytecodegenerator   call   at net bytebuddy typecache findorinsert   at net bytebuddy typecache withinlineexpunction findorinsert   at net bytebuddy typecache findorinsert   at net bytebuddy typecache withinlineexpunction findorinsert   at org mockito internal creation bytebuddy typecachingbytecodegenerator mockclass   at org mockito internal creation bytebuddy subclassbytebuddymockmaker createmocktype   at org mockito internal creation bytebuddy subclassbytebuddymockmaker createmock   at org mockito internal creation bytebuddy bytebuddymockmaker createmock   at org mockito internal util mockutil createmock   at org mockito internal mockitocore mock   at org mockito mockito mock   at org mockito mockito mock         more  caused by  java lang illegalstateexception  could not find sun misc unsafe  at net bytebuddy dynamic loading classinjector usingunsafe dispatcher disabled initialize   at net bytebuddy dynamic loading classinjector usingunsafe inject   at net bytebuddy dynamic loading classloadingstrategy forunsafeinjection load   at net bytebuddy dynamic typeresolutionstrategy passive initialize   at net bytebuddy dynamic dynamictype default unloaded load   at net bytebuddy dynamic loading classinjector usingreflection dispatcher indirect make   at net bytebuddy dynamic loading classinjector usingreflection dispatcher creationaction run   at net bytebuddy dynamic loading classinjector usingreflection dispatcher creationaction run   at java base java security accesscontroller doprivileged   at net bytebuddy dynamic loading classinjector usingreflection  clinit    at net bytebuddy dynamic loading classloadingstrategy default injectiondispatcher load   at net bytebuddy dynamic typeresolutionstrategy passive initialize   at net bytebuddy dynamic dynamictype default unloaded load   at org mockito internal creation bytebuddy subclassbytecodegenerator mockclass   at org mockito internal creation bytebuddy typecachingbytecodegenerator   call   at org mockito internal creation bytebuddy typecachingbytecodegenerator   call   at net bytebuddy typecache findorinsert   at net bytebuddy typecache withinlineexpunction findorinsert   at net bytebuddy typecache findorinsert   at net bytebuddy typecache withinlineexpunction findorinsert   at org mockito internal creation bytebuddy typecachingbytecodegenerator mockclass   at org mockito internal creation bytebuddy subclassbytebuddymockmaker createmocktype   at org mockito internal creation bytebuddy subclassbytebuddymockmaker createmock   at org mockito internal creation bytebuddy bytebuddymockmaker createmock   at org mockito internal util mockutil createmock   at org mockito internal mockitocore mock   at org mockito mockito mock   at org mockito mockito mock   at org eclipse   ui workbench renderers swt themedefinitionchangedhandlertest testhandleeventwhenthemechanged   at java base jdk internal reflect nativemethodaccessorimpl     at java base jdk internal reflect nativemethodaccessorimpl invoke   at java base jdk internal reflect delegatingmethodaccessorimpl invoke   at java base java lang reflect method invoke   at org junit runners model frameworkmethod   runreflectivecall   at org junit internal runners model reflectivecallable run   at org junit runners model frameworkmethod invokeexplosively   at org junit internal runners statements invokemethod evaluate         more  caused by  java lang nosuchmethodexception  sun misc unsafe defineclass   at java base java lang class getmethod   at net bytebuddy dynamic loading classinjector usingunsafe dispatcher creationaction run   at net bytebuddy dynamic loading classinjector usingunsafe dispatcher creationaction run   at java base java security accesscontroller doprivileged   at net bytebuddy dynamic loading classinjector usingunsafe  clinit          more,539947.0
6464,542265.0,Platform,SWT,CLOSED,DUPLICATE,Version dependency stack for SWT,0.07374974216800444,21-12-2018 05:41,until macos      high sierra  this was the stack we were using for mac desktop application    org eclipse core           jar org eclipse jface       jar org eclipse core commands       jar org eclipse swt cocoa macosx       jar org eclipse equinox common           jar   with macos      mojave  our mac application started crashing  so we upgraded swt to       we still have issues with alignment of widgets when we maximize or minimize the window   is the below new dependency stack the best to use together   swt     cocoa macosx   org eclipse core           jar org eclipse core           jar org eclipse equinox           jar org eclipse           jar  are these dependencies compatible with each other ,542659.0
6469,542514.0,JDT,Core,CLOSED,DUPLICATE,Modification of any (e.g. text) file causes execution of JavaBuilder for half a minute in a big workspace,0.07029542624549168,10-12-2018 11:54,we have quite a big workspace with    plugin projects  after transition from eclipse     to eclipse     we experience a big increase of building time   let s consider a very simple scenario  when we change any file   in one plugin    eclipse starts invoking javabuilder on many projects    this takes half a minute  building for so long for any trivial change affects significantly our productivity   i have tested the same scenario with eclipse     and it takes     in eclipse     and     it takes      profiling suggests that almost all the time is spent in javabuilder initialization  namely in classpathmultireleasejar initializeversions  interesting is that we compile by java    so i think the classpathmultireleasejar should not be created at all   is there any setting that would prevent usage of classpathmultireleasejar which is not needed on java    this could help to prove that it is really the cause of this problem  however we would like to switch to java   soon anyway ,539536.0
6472,542575.0,Platform,IDE,CLOSED,DUPLICATE,Eclipse Freezes when trying to open description with CTRL+Click,0.08337114589768756,10-12-2018 02:48,hi all   i am currently using eclipse with build id     on mojave mac os x    i think this is eclipse      the following issue also happened in the last few versions before this one      and       the issue is that every now and then when i try to follow  open declaration  link by ctrl left click  eclipse just hangs forever until i force kill it    it was always a nuisance  but lately it keeps happening more and more often  i ve tried modifying the eclipse ini file and adding  clean at the beginning of it but it is not helping me much   i d really like to get to the bottom of this as it is starting to severely affect my ability to restrain myself from smashing the laptop because of how often it occurs  any hints on how i could diagnose this would be appreciated  e g  logs or anything like that that i can look into collect and post here   thanks in advance ,542578.0
6473,542576.0,Platform,IDE,CLOSED,DUPLICATE,Eclipse Freezes when trying to open description with CTRL+Click,0.08337114589768756,10-12-2018 02:45,hi all   i am currently using eclipse with build id     on mojave mac os x    i think this is eclipse      the following issue also happened in the last few versions before this one      and       the issue is that every now and then when i try to follow  open declaration  link by ctrl left click  eclipse just hangs forever until i force kill it    it was always a nuisance  but lately it keeps happening more and more often  i ve tried modifying the eclipse ini file and adding  clean at the beginning of it but it is not helping me much   i d really like to get to the bottom of this as it is starting to severely affect my ability to restrain myself from smashing the laptop because of how often it occurs  any hints on how i could diagnose this would be appreciated  e g  logs or anything like that that i can look into collect and post here   thanks in advance ,542578.0
6474,542577.0,Platform,IDE,CLOSED,DUPLICATE,Eclipse Freezes when trying to open description with CTRL+Click,0.08337114589768756,10-12-2018 02:45,hi all   i am currently using eclipse with build id     on mojave mac os x    i think this is eclipse      the following issue also happened in the last few versions before this one      and       the issue is that every now and then when i try to follow  open declaration  link by ctrl left click  eclipse just hangs forever until i force kill it    it was always a nuisance  but lately it keeps happening more and more often  i ve tried modifying the eclipse ini file and adding  clean at the beginning of it but it is not helping me much   i d really like to get to the bottom of this as it is starting to severely affect my ability to restrain myself from smashing the laptop because of how often it occurs  any hints on how i could diagnose this would be appreciated  e g  logs or anything like that that i can look into collect and post here   thanks in advance ,542578.0
6476,542675.0,Platform,SWT,CLOSED,DUPLICATE,"[GTK3] ""No more handles""",0.09114497633748722,25-03-2020 06:47,a couple of smartgit     users reported following exception   org eclipse swt swterror  no more handles  at org eclipse swt swt error   at org eclipse swt swt error   at org eclipse swt swt error   at org eclipse swt widgets widget error   at org eclipse swt widgets control drawbackground   at org eclipse swt widgets control windowproc   at org eclipse swt widgets display windowproc   at org eclipse swt internal gtk gtk  gtk main do event   at org eclipse swt internal gtk gtk gtk main do event   at org eclipse swt widgets display eventproc   at org eclipse swt internal gtk os  g main context iteration   at org eclipse swt internal gtk os g main context iteration   at org eclipse swt widgets display readanddispatch   for they it is    reproducible  e g  on centos       org eclipse swt accessibility           false  org eclipse swt internal devicezoom             org eclipse swt internal gtk cairographics   false  org eclipse swt internal gtk theme           adwaita  org eclipse swt internal gtk version                 but not for me  so i m not able to provide a snippet ,517671.0
6485,542830.0,Platform,UI,CLOSED,DUPLICATE,24s UI feeeze for simple find replace onm 100 line text file,0.12883310249926277,16-12-2018 06:16,     after a git merge i attempted to do a find replace in a   line text editor of       to        massive wait cursor error log shows three similar samples such as the one below   the text file git org eclipse ocl releng org eclipse ocl releng tycho readme txt was open prior to the git merge  prior to that eclipse had just been started  the text file opened  the git history shown and then updated  then merged  then the attempted edit  the commands were not rushed so there should have been time to  catch up   the merge certainly took a long time and completed beforee i attempted the edit  it is however possible that builds were proceeding in the background providing some competition for time  but surely not enough to make a   line text search take       ui freeze has to be major   stack trace  at java lang object wait   at org eclipse core internal jobs semaphore acquire   at org eclipse core internal jobs orderedlock doacquire   at org eclipse core internal jobs orderedlock acquire   at org eclipse core internal jobs orderedlock acquire   at org eclipse core internal resources workmanager checkin   at org eclipse core internal resources workspace prepareoperation   at org eclipse core internal resources workspace run   at org eclipse core internal resources workspace run   at org eclipse ui actions workspacemodifyoperation run   at org eclipse ui internal editors text workspaceoperationrunner run   at org eclipse ui internal editors text workspaceoperationrunner run   at org eclipse ui editors text textfiledocumentprovider executeoperation   at org eclipse ui editors text textfiledocumentprovider validatestate   at org eclipse ui texteditor abstracttexteditor validatestate   at org eclipse ui texteditor abstracttexteditor lambda     at org eclipse ui texteditor abstracttexteditor  lambda     run   at org eclipse swt custom busyindicator showwhile   at org eclipse ui texteditor abstracttexteditor validateeditorinputstate   at org eclipse ui texteditor statustexteditor validateeditorinputstate   at org eclipse ui texteditor abstractdecoratedtexteditor validateeditorinputstate   at org eclipse ui texteditor findreplacetarget validatetargetstate   at org eclipse ui texteditor findreplacedialog validatetargetstate   at org eclipse ui texteditor findreplacedialog performreplaceselection   at org eclipse ui texteditor findreplacedialog access     at org eclipse ui texteditor findreplacedialog   widgetselected   at org eclipse swt widgets typedlistener handleevent   at org eclipse swt widgets eventtable sendevent   at org eclipse swt widgets display sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets display rundeferredevents   at org eclipse swt widgets display readanddispatch   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse ui internal workbench  lambda     run   at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main ,384473.0
6504,543203.0,Platform,SWT,CLOSED,DUPLICATE,Can't invoke Quick Fix using mouse,0.07055758195383527,26-09-2019 14:02,here is the scenario     copy paste a java class file from one project to another   but not in the same package   eclipse will   color the copy pasted file s package in red and present   options        move the class to its declared package       change the class package declaration to match its actual location      no matter what is chosen by using the mouse and clicking  nothing happens   the only  fix  is to use the cursor in order to choose the option and then press enter   ,486316.0
6586,544897.0,Platform,UI,CLOSED,DUPLICATE,"Unhandled event loop exception on ""mouse move"" in ""Error Log View""",0.1263531025180733,27-02-2019 16:21,when error log view is open and i am moving mouse pointer over the view  endless  unhandled event loop exception  are thrown it was even hard to get an exception stack from event log view as event log view itself throws the exception     java lang nullpointerexception  at org eclipse ui internal views log logview onmousemove   at org eclipse ui internal views log logview lambda     at org eclipse swt widgets eventtable sendevent   at org eclipse swt widgets display sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets display rundeferredevents   at org eclipse swt widgets display readanddispatch   at org eclipse jface window window runeventloop   at org eclipse jface window window open   at org eclipse ui internal views log eventdetailsdialog open   at org eclipse ui internal views log eventdetailsdialogaction run   at org eclipse ui internal views log logview lambda     at org eclipse jface viewers structuredviewer   run   at org eclipse core runtime saferunner run   at org eclipse ui internal jfaceutil lambda     at org eclipse jface util saferunnable run   at org eclipse jface viewers structuredviewer firedoubleclick   at org eclipse jface viewers abstracttreeviewer handledoubleselect   at org eclipse jface viewers structuredviewer   widgetdefaultselected   at org eclipse jface util openstrategy firedefaultselectionevent   at org eclipse jface util openstrategy access     at org eclipse jface util openstrategy   handleevent   at org eclipse swt widgets eventtable sendevent   at org eclipse swt widgets display sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets display rundeferredevents   at org eclipse swt widgets display readanddispatch   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at java base jdk internal reflect nativemethodaccessorimpl     at java base jdk internal reflect nativemethodaccessorimpl invoke   at java base jdk internal reflect delegatingmethodaccessorimpl invoke   at java base java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main ,535741.0
6600,545180.0,JDT,UI,CLOSED,DUPLICATE,Package explorer is empty,0.12526727479842945,07-03-2019 11:14,with the current version of eclipse      taken from the releases update site  the package explorer is always empty and does not even show the view menu   the error log shows this exception  org eclipse   core di injectionexception  java lang noclassdeffounderror  org eclipse ui internal views helpers emptyworkspacehelper  at org eclipse   core internal di injectorimpl internalmake   at org eclipse   core internal di injectorimpl make   at org eclipse   core contexts contextinjectionfactory make   at org eclipse   ui internal workbench reflectioncontributionfactory createfrombundle   at org eclipse   ui internal workbench reflectioncontributionfactory docreate   at org eclipse   ui internal workbench reflectioncontributionfactory create   at org eclipse   ui workbench renderers swt contributedpartrenderer createwidget   at org eclipse   ui internal workbench swt partrenderingengine createwidget   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core runtime saferunner run   at org eclipse   ui internal workbench swt partrenderingengine creategui   at org eclipse   ui workbench renderers swt elementreferencerenderer createwidget   at org eclipse   ui internal workbench swt partrenderingengine createwidget   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine access     at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core runtime saferunner run   at org eclipse   ui internal workbench swt partrenderingengine creategui   at org eclipse   ui internal workbench partserviceimpl   handleevent   at org eclipse   ui services internal events uieventhandler lambda     at org eclipse swt widgets synchronizer syncexec   at org eclipse ui internal uisynchronizer syncexec   at org eclipse swt widgets display syncexec   at org eclipse   ui internal workbench swt     syncexec   at org eclipse   ui services internal events uieventhandler handleevent   at org eclipse equinox internal event eventhandlerwrapper handleevent   at org eclipse equinox internal event eventhandlertracker dispatchevent   at org eclipse equinox internal event eventhandlertracker dispatchevent   at org eclipse osgi framework eventmgr eventmanager dispatchevent   at org eclipse osgi framework eventmgr listenerqueue dispatcheventsynchronous   at org eclipse equinox internal event eventadminimpl dispatchevent   at org eclipse equinox internal event eventadminimpl sendevent   at org eclipse equinox internal event eventcomponent sendevent   at org eclipse   ui services internal events eventbroker send   at org eclipse   ui internal workbench uieventpublisher notifychanged   at org eclipse emf common notify impl basicnotifierimpl enotify   at org eclipse   ui model application ui impl elementcontainerimpl setselectedelement   at org eclipse   ui workbench renderers swt lazystackrenderer postprocess   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine access     at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core runtime saferunner run   at org eclipse   ui internal workbench swt partrenderingengine creategui   at org eclipse   ui workbench renderers swt swtpartrenderer processcontents   at org eclipse   ui workbench renderers swt sashrenderer processcontents   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine access     at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core runtime saferunner run   at org eclipse   ui internal workbench swt partrenderingengine creategui   at org eclipse   ui workbench renderers swt swtpartrenderer processcontents   at org eclipse   ui workbench renderers swt sashrenderer processcontents   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine access     at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core runtime saferunner run   at org eclipse   ui internal workbench swt partrenderingengine creategui   at org eclipse   ui workbench renderers swt swtpartrenderer processcontents   at org eclipse   ui workbench renderers swt perspectiverenderer processcontents   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine access     at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core runtime saferunner run   at org eclipse   ui internal workbench swt partrenderingengine creategui   at org eclipse   ui workbench renderers swt perspectivestackrenderer showtab   at org eclipse   ui workbench renderers swt lazystackrenderer lambda     at org eclipse   ui services internal events uieventhandler lambda     at org eclipse swt widgets synchronizer syncexec   at org eclipse ui internal uisynchronizer syncexec   at org eclipse swt widgets display syncexec   at org eclipse   ui internal workbench swt     syncexec   at org eclipse   ui services internal events uieventhandler handleevent   at org eclipse equinox internal event eventhandlerwrapper handleevent   at org eclipse equinox internal event eventhandlertracker dispatchevent   at org eclipse equinox internal event eventhandlertracker dispatchevent   at org eclipse osgi framework eventmgr eventmanager dispatchevent   at org eclipse osgi framework eventmgr listenerqueue dispatcheventsynchronous   at org eclipse equinox internal event eventadminimpl dispatchevent   at org eclipse equinox internal event eventadminimpl sendevent   at org eclipse equinox internal event eventcomponent sendevent   at org eclipse   ui services internal events eventbroker send   at org eclipse   ui internal workbench uieventpublisher notifychanged   at org eclipse emf common notify impl basicnotifierimpl enotify   at org eclipse   ui model application ui advanced impl perspectivestackimpl setselectedelement   at org eclipse   ui model application ui advanced impl perspectivestackimpl setselectedelement   at org eclipse ui internal workbenchpage setperspective   at org eclipse ui internal workbenchwindow setup   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse   core internal di methodrequestor execute   at org eclipse   core internal di injectorimpl processannotated   at org eclipse   core internal di injectorimpl internalinject   at org eclipse   core internal di injectorimpl inject   at org eclipse   core contexts contextinjectionfactory inject   at org eclipse ui internal workbench createworkbenchwindow   at org eclipse ui internal workbench getactiveworkbenchwindow   at org eclipse ui internal services workbenchsourceprovider updateactiveshell   at org eclipse ui internal services workbenchsourceprovider getcurrentstate   at org eclipse ui internal services workbenchsourceprovider lambda     at org eclipse swt widgets eventtable sendevent   at org eclipse swt widgets display filterevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets shell gtk focus in event   at org eclipse swt widgets widget windowproc   at org eclipse swt widgets control windowproc   at org eclipse swt widgets display windowproc   at org eclipse swt internal gtk gtk  gtk main do event   at org eclipse swt internal gtk gtk gtk main do event   at org eclipse swt widgets display eventproc   at org eclipse swt internal gtk os  g main context iteration   at org eclipse swt internal gtk os g main context iteration   at org eclipse swt widgets display readanddispatch   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main  caused by  java lang noclassdeffounderror  org eclipse ui internal views helpers emptyworkspacehelper  at org eclipse jdt internal ui packageview packageexplorerpart createpartcontrol   at org eclipse ui internal   compatibility compatibilitypart createpartcontrol   at org eclipse ui internal   compatibility compatibilityview createpartcontrol   at org eclipse ui internal   compatibility compatibilitypart create   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse   core internal di methodrequestor execute   at org eclipse   core internal di injectorimpl processannotated   at org eclipse   core internal di injectorimpl processannotated   at org eclipse   core internal di injectorimpl internalinject   at org eclipse   core internal di injectorimpl internalmake         more caused by  java lang classnotfoundexception  org eclipse ui internal views helpers emptyworkspacehelper cannot be found by org eclipse jdt            at org eclipse osgi internal loader bundleloader findclassinternal   at org eclipse osgi internal loader bundleloader findclass   at org eclipse osgi internal loader bundleloader findclass   at org eclipse osgi internal loader moduleclassloader loadclass   at java lang classloader loadclass         more  importing a project into eclipse does not make it appear in the package explorer  it appears in the project explorer  from then  using the context menu  show in package explorer  leads to this further exception  org eclipse   core di injectionexception  java lang nullpointerexception  at org eclipse   core internal di methodrequestor execute   at org eclipse   core internal di injectorimpl invokeusingclass   at org eclipse   core internal di injectorimpl invoke   at org eclipse   core contexts contextinjectionfactory invoke   at org eclipse   core commands internal handlerservicehandler execute   at org eclipse core commands command executewithchecks   at org eclipse core commands parameterizedcommand executewithchecks   at org eclipse   core commands internal handlerserviceimpl executehandler   at org eclipse ui internal handlers legacyhandlerservice executecommand   at org eclipse ui menus commandcontributionitem handlewidgetselection   at org eclipse ui menus commandcontributionitem lambda     at org eclipse swt widgets eventtable sendevent   at org eclipse swt widgets display sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets display rundeferredevents   at org eclipse swt widgets display readanddispatch   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main  caused by  java lang nullpointerexception  at org eclipse jdt internal ui packageview packageexplorerpart selectreveal   at org eclipse jdt internal ui packageview packageexplorerpart revealandverify   at org eclipse jdt internal ui packageview packageexplorerpart revealelementorparent   at org eclipse jdt internal ui packageview packageexplorerpart trytoreveal   at org eclipse jdt internal ui packageview packageexplorerpart show   at org eclipse ui internal showinhandler execute   at org eclipse ui internal handlers handlerproxy execute   at org eclipse ui internal handlers   execute   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse   core internal di methodrequestor execute         more,544711.0
